street id;street name;period;count
937332;On or near Hobbs Road;from 2019-03 till 2019-03;1
793746;On or near St Michael's Road;from 2019-02 till 2019-02;1
928886;On or near Rectory Grove;from 2019-03 till 2019-03;1
964519;On or near Sherborne Street;from 2019-02 till 2019-02;1
928888;On or near Pitlake;from 2019-04 till 2019-04;1
967688;On or near Eldon Grove;from 2019-03 till 2019-03;1
967687;On or near Fitzjohn's Avenue;from 2019-02 till 2019-02;1
936385;On or near Langford Place;from 2019-03 till 2019-03;1
937346;On or near Pennington Close;from 2019-02 till 2019-02;1
923659;On or near Palmer Gardens;from 2019-04 till 2019-04;1
937349;On or near Hamilton Road;from 2019-03 till 2019-03;1
787858;On or near Golf Close;from 2019-01 till 2019-01;1
960270;On or near Cropthorne Court;from 2019-05 till 2019-05;1
937352;On or near Berry Lane;from 2019-03 till 2019-03;1
937354;On or near Woodcote Place;from 2019-05 till 2019-05;1
952455;On or near Springvale Terrace;from 2019-01 till 2019-01;1
967686;On or near Flask Walk;from 2019-05 till 2019-05;1
686301;On or near Tudor Close;from 2019-04 till 2019-04;1
937362;On or near Linton Grove;from 2019-03 till 2019-03;1
967725;On or near Doulton Mews;from 2019-05 till 2019-05;1
956918;On or near Shopping Area;from 2019-01 till 2019-01;1
923667;On or near Lea Valley Road;from 2019-05 till 2019-05;1
937374;On or near Advance Road;from 2019-03 till 2019-03;1
928905;On or near Booth Road;from 2019-05 till 2019-05;1
788310;On or near Fieldings Road;from 2019-02 till 2019-02;1
964529;On or near Orchard Close;from 2019-05 till 2019-05;1
923674;On or near Broad Walk;from 2019-01 till 2019-01;1
689379;On or near Parking Area;from 2019-05 till 2019-05;1
928361;On or near Manor Park Road;from 2019-01 till 2019-01;1
962038;On or near Sheppard Street;from 2019-01 till 2019-01;1
923676;On or near Harmsworth Way;from 2019-03 till 2019-03;1
936304;On or near Harefield Road;from 2019-04 till 2019-04;1
987295;On or near Platts Road;from 2019-05 till 2019-05;1
987305;On or near Hunts Mead;from 2019-02 till 2019-02;1
937395;On or near Leigh Orchard Close;from 2019-01 till 2019-01;1
987304;On or near Lansbury Road;from 2019-05 till 2019-05;1
937403;On or near Cricklade Avenue;from 2019-04 till 2019-04;1
967714;On or near Worcester Mews;from 2019-04 till 2019-04;1
928919;On or near Ringwood Avenue;from 2019-01 till 2019-01;1
923684;On or near Glendale Avenue;from 2019-01 till 2019-01;1
962046;On or near Morse Close;from 2019-01 till 2019-01;1
937410;On or near B221;from 2019-05 till 2019-05;1
928923;On or near Kelvin Gardens;from 2019-05 till 2019-05;1
923685;On or near Northolm;from 2019-03 till 2019-03;1
937418;On or near Rockhampton Road;from 2019-04 till 2019-04;1
962050;On or near Luton Road;from 2019-01 till 2019-01;1
962049;On or near Mafeking Road;from 2019-05 till 2019-05;1
937428;On or near Selsdon Road;from 2019-03 till 2019-03;1
987332;On or near Sports/recreation Area;from 2019-03 till 2019-03;1
937429;On or near Royal Circus;from 2019-01 till 2019-01;1
788343;On or near Tudor Drive;from 2019-01 till 2019-01;1
967770;On or near Back Lane;from 2019-01 till 2019-01;1
956931;On or near South Street;from 2019-05 till 2019-05;1
937437;On or near Leigham Vale;from 2019-01 till 2019-01;1
788350;On or near Haddon Close;from 2019-05 till 2019-05;1
987322;On or near Carterhatch Road;from 2019-02 till 2019-02;1
978676;On or near Red Lion Hill;from 2019-01 till 2019-01;1
987328;On or near Ambleside Crescent;from 2019-03 till 2019-03;1
788352;On or near The Avenue;from 2019-04 till 2019-04;1
937446;On or near Ivymount Road;from 2019-05 till 2019-05;1
958123;On or near Singapore Road;from 2019-05 till 2019-05;1
956950;On or near Bayswater Road;from 2019-04 till 2019-04;1
686307;On or near Brook Way;from 2019-02 till 2019-02;1
937453;On or near Chartham Grove;from 2019-05 till 2019-05;1
937455;On or near Canterbury Grove;from 2019-02 till 2019-02;1
960412;On or near Hanover Terrace;from 2019-04 till 2019-04;1
928945;On or near Wentworth Road;from 2019-02 till 2019-02;1
952888;On or near St John's Villas;from 2019-03 till 2019-03;1
928099;On or near Hill View Road;from 2019-01 till 2019-01;1
937463;On or near Valleyfield Road;from 2019-01 till 2019-01;1
686309;On or near Barnaby Way;from 2019-04 till 2019-04;1
937467;On or near Strathdale;from 2019-01 till 2019-01;1
937469;On or near St Julian's Close;from 2019-01 till 2019-01;1
937471;On or near Springwell Close;from 2019-04 till 2019-04;1
972127;On or near Francis Terrace;from 2019-03 till 2019-03;1
788364;On or near Potters Mews;from 2019-01 till 2019-01;1
937475;On or near Leigham Court Road;from 2019-05 till 2019-05;1
960299;On or near Lapworth Court;from 2019-03 till 2019-03;1
956930;On or near Stanhope Gate;from 2019-02 till 2019-02;1
928954;On or near Mitcham Road;from 2019-03 till 2019-03;1
937480;On or near Fawcett Close;from 2019-03 till 2019-03;1
967735;On or near Redington Gardens;from 2019-03 till 2019-03;1
967743;On or near New End;from 2019-01 till 2019-01;1
788365;On or near Summer Hill;from 2019-05 till 2019-05;1
960298;On or near Lord Hills Road;from 2019-05 till 2019-05;1
958008;On or near Talbot Road;from 2019-01 till 2019-01;1
955329;On or near Goldwing Close;from 2019-05 till 2019-05;1
962062;On or near Falcon Street;from 2019-01 till 2019-01;1
678811;On or near Clifton Way;from 2019-02 till 2019-02;1
955316;On or near Barking Road;from 2019-05 till 2019-05;1
972129;On or near Dartmouth Park Hill;from 2019-03 till 2019-03;1
967740;On or near Oak Hill Way;from 2019-02 till 2019-02;1
967769;On or near Chesterford Gardens;from 2019-01 till 2019-01;1
923725;On or near Sweetmans Avenue;from 2019-02 till 2019-02;1
937505;On or near North Drive;from 2019-01 till 2019-01;1
937510;On or near Brierley Road;from 2019-01 till 2019-01;1
956938;On or near Hill Street;from 2019-03 till 2019-03;1
967748;On or near Hollybush Hill;from 2019-03 till 2019-03;1
937513;On or near Terrapin Road;from 2019-05 till 2019-05;1
936010;On or near Fosters Close;from 2019-03 till 2019-03;1
967750;On or near Holly Mount;from 2019-04 till 2019-04;1
967749;On or near Holly Walk;from 2019-02 till 2019-02;1
937524;On or near Woodfield Grove;from 2019-04 till 2019-04;1
987371;On or near Banton Close;from 2019-04 till 2019-04;1
788382;On or near Mountview;from 2019-04 till 2019-04;1
937529;On or near Sternhold Avenue;from 2019-03 till 2019-03;1
972146;On or near Hornsey Lane;from 2019-03 till 2019-03;1
987377;On or near Swansea Road;from 2019-02 till 2019-02;1
923732;On or near Rowan Drive;from 2019-01 till 2019-01;1
964549;On or near Eagle Wharf Road;from 2019-01 till 2019-01;1
951859;On or near Leighton Road;from 2019-03 till 2019-03;1
972143;On or near Netherleigh Close;from 2019-03 till 2019-03;1
923733;On or near Tenterden Close;from 2019-01 till 2019-01;1
937537;On or near Kingscourt Road;from 2019-03 till 2019-03;1
937538;On or near Hoadly Road;from 2019-02 till 2019-02;1
937539;On or near Garrad's Road;from 2019-02 till 2019-02;1
967760;On or near Frognal Rise;from 2019-01 till 2019-01;1
937540;On or near Fishers Close;from 2019-01 till 2019-01;1
923734;On or near Holly Park;from 2019-03 till 2019-03;1
937542;On or near Drewstead Lane;from 2019-04 till 2019-04;1
987385;On or near Walcot Road;from 2019-05 till 2019-05;1
937550;On or near Beckett Close;from 2019-03 till 2019-03;1
923739;On or near Downhills Park Road;from 2019-04 till 2019-04;1
928991;On or near Hailes Close;from 2019-02 till 2019-02;1
937564;On or near Tooting Bec Road;from 2019-01 till 2019-01;1
956936;On or near Park Lane;from 2019-01 till 2019-01;1
936303;On or near Lewis Road;from 2019-01 till 2019-01;1
958016;On or near Grafton Close;from 2019-01 till 2019-01;1
928997;On or near Killburns Mill Close;from 2019-04 till 2019-04;1
923741;On or near Wickford Way;from 2019-04 till 2019-04;1
987396;On or near Leyland Avenue;from 2019-05 till 2019-05;1
936416;On or near Sydney Road;from 2019-04 till 2019-04;1
929001;On or near Limes Avenue;from 2019-04 till 2019-04;1
987468;On or near Warlow Close;from 2019-05 till 2019-05;1
929003;On or near Kingswood Drive;from 2019-02 till 2019-02;1
929005;On or near Green Wrythe Crescent;from 2019-04 till 2019-04;1
978204;On or near Sports/recreation Area;from 2019-01 till 2019-01;1
923745;On or near Parking Area;from 2019-03 till 2019-03;1
960325;On or near Gilpin Close;from 2019-03 till 2019-03;1
937595;On or near Pringle Gardens;from 2019-03 till 2019-03;1
987419;On or near Carnegie Close;from 2019-03 till 2019-03;1
967779;On or near Parking Area;from 2019-05 till 2019-05;1
923747;On or near Sports/recreation Area;from 2019-01 till 2019-01;1
972169;On or near Wedmore Gardens;from 2019-05 till 2019-05;1
788395;On or near Muirfield Close;from 2019-05 till 2019-05;1
987413;On or near Lockyer Close;from 2019-01 till 2019-01;1
937605;On or near Ruislip Street;from 2019-03 till 2019-03;1
987428;On or near Bilton Way;from 2019-04 till 2019-04;1
923756;On or near Ernest Road;from 2019-01 till 2019-01;1
937615;On or near Sports/recreation Area;from 2019-02 till 2019-02;1
937617;On or near St Hughes Close;from 2019-05 till 2019-05;1
967783;On or near Canfield Gardens;from 2019-02 till 2019-02;1
987423;On or near Leys Road West;from 2019-02 till 2019-02;1
987422;On or near Meadow Close;from 2019-05 till 2019-05;1
788398;On or near Markeston Green;from 2019-02 till 2019-02;1
952873;On or near Parking Area;from 2019-03 till 2019-03;1
937637;On or near Eatonville Road;from 2019-04 till 2019-04;1
958025;On or near Berners Drive;from 2019-03 till 2019-03;1
937640;On or near Chancery Mews;from 2019-04 till 2019-04;1
937643;On or near Bevin Square;from 2019-03 till 2019-03;1
937646;On or near Beechcroft Road;from 2019-03 till 2019-03;1
951717;On or near Manston Avenue;from 2019-03 till 2019-03;1
788402;On or near Leven Close;from 2019-05 till 2019-05;1
956947;On or near Audley Street;from 2019-01 till 2019-01;1
937650;On or near Sports/recreation Area;from 2019-01 till 2019-01;1
952874;On or near Rutland Gate Mews;from 2019-01 till 2019-01;1
937662;On or near Brudenell Road;from 2019-05 till 2019-05;1
923768;On or near Flambard Road;from 2019-04 till 2019-04;1
952470;On or near Hofland Road;from 2019-05 till 2019-05;1
929046;On or near Lodge Close;from 2019-05 till 2019-05;1
923769;On or near Hawthorn Drive;from 2019-01 till 2019-01;1
937674;On or near Stapleton Road;from 2019-04 till 2019-04;1
936264;On or near Theatre/concert Hall;from 2019-04 till 2019-04;1
937679;On or near Montana Road;from 2019-01 till 2019-01;1
929051;On or near Culvers Avenue;from 2019-03 till 2019-03;1
929053;On or near Ansell Grove;from 2019-04 till 2019-04;1
952876;On or near Moncorvo Close;from 2019-01 till 2019-01;1
937683;On or near Holdernesse Road;from 2019-04 till 2019-04;1
788410;On or near Glencorse Green;from 2019-05 till 2019-05;1
937689;On or near Cloudesdale Road;from 2019-05 till 2019-05;1
937693;On or near Brandreth Road;from 2019-02 till 2019-02;1
962095;On or near Whitwell Road;from 2019-05 till 2019-05;1
937697;On or near Petrol Station;from 2019-03 till 2019-03;1
929063;On or near Percy Road;from 2019-03 till 2019-03;1
972200;On or near Criterion Mews;from 2019-05 till 2019-05;1
987456;On or near Soper Mews;from 2019-05 till 2019-05;1
987455;On or near Whitworth Crescent;from 2019-04 till 2019-04;1
987460;On or near Manton Road;from 2019-04 till 2019-04;1
929070;On or near Lyle Close;from 2019-01 till 2019-01;1
987660;On or near Bull's Cross;from 2019-05 till 2019-05;1
788416;On or near Darwin Gardens;from 2019-01 till 2019-01;1
954132;On or near Elephant Lane;from 2019-04 till 2019-04;1
962100;On or near Swete Street;from 2019-02 till 2019-02;1
952464;On or near Milson Road;from 2019-05 till 2019-05;1
987470;On or near Turpin Close;from 2019-03 till 2019-03;1
958061;On or near Drayton Grove;from 2019-03 till 2019-03;1
929075;On or near Bluebell Close;from 2019-01 till 2019-01;1
951169;On or near Rutland Road;from 2019-01 till 2019-01;1
587257;On or near Fenchurch Place;from 2019-03 till 2019-03;1
936028;On or near Mavelstone Road;from 2019-03 till 2019-03;1
987472;On or near South Ordnance Road;from 2019-05 till 2019-05;1
962101;On or near Stock Street;from 2019-02 till 2019-02;1
929080;On or near Rossignol Gardens;from 2019-01 till 2019-01;1
955325;On or near Mandela Road;from 2019-04 till 2019-04;1
929082;On or near Nightingale Road;from 2019-04 till 2019-04;1
936076;On or near Heathfield;from 2019-01 till 2019-01;1
923792;On or near Aldersbrook Road;from 2019-01 till 2019-01;1
795925;On or near Pedestrian Subway;from 2019-05 till 2019-05;1
960328;On or near Further/higher Educational Building;from 2019-01 till 2019-01;1
987483;On or near Mollison Avenue;from 2019-01 till 2019-01;1
987478;On or near Rubin Place;from 2019-01 till 2019-01;1
923796;On or near Bentry Road;from 2019-01 till 2019-01;1
929088;On or near Hackbridge Park Gardens;from 2019-03 till 2019-03;1
987494;On or near Hispano Mews;from 2019-01 till 2019-01;1
987493;On or near Hodson Place;from 2019-02 till 2019-02;1
937769;On or near St Martin's Way;from 2019-03 till 2019-03;1
960333;On or near Pedestrian Subway;from 2019-03 till 2019-03;1
937770;On or near Skelbrook Street;from 2019-04 till 2019-04;1
937771;On or near Siward Road;from 2019-03 till 2019-03;1
937775;On or near Peartree Avenue;from 2019-01 till 2019-01;1
972221;On or near Parolles Road;from 2019-02 till 2019-02;1
937778;On or near Isis Street;from 2019-05 till 2019-05;1
987501;On or near Eden Close;from 2019-04 till 2019-04;1
937784;On or near Burntwood Lane;from 2019-04 till 2019-04;1
987502;On or near Dundas Mews;from 2019-03 till 2019-03;1
929102;On or near Groveside Close;from 2019-04 till 2019-04;1
987510;On or near Aldridge Avenue;from 2019-03 till 2019-03;1
967829;On or near Pedestrian Subway;from 2019-02 till 2019-02;1
928116;On or near Eccleston Close;from 2019-03 till 2019-03;1
987507;On or near Baddeley Close;from 2019-05 till 2019-05;1
987549;On or near Roedean Avenue;from 2019-02 till 2019-02;1
987530;On or near Masons Road;from 2019-04 till 2019-04;1
937800;On or near St Edmunds Close;from 2019-04 till 2019-04;1
956964;On or near Queensborough Passage;from 2019-04 till 2019-04;1
978301;On or near Bradley Road;from 2019-03 till 2019-03;1
972246;On or near Tytherton Road;from 2019-01 till 2019-01;1
929116;On or near Sports/recreation Area;from 2019-03 till 2019-03;1
929118;On or near Sports/recreation Area;from 2019-03 till 2019-03;1
923817;On or near Halford Road;from 2019-04 till 2019-04;1
987523;On or near Maybury Close;from 2019-01 till 2019-01;1
952679;On or near Parking Area;from 2019-04 till 2019-04;1
937831;On or near Effort Street;from 2019-01 till 2019-01;1
987540;On or near Charnwood Road;from 2019-02 till 2019-02;1
923822;On or near Hearn Rise;from 2019-01 till 2019-01;1
937839;On or near Church Road;from 2019-02 till 2019-02;1
937848;On or near Camelot Close;from 2019-01 till 2019-01;1
929134;On or near Newhouse Walk;from 2019-04 till 2019-04;1
929136;On or near Netley Road;from 2019-01 till 2019-01;1
978306;On or near Barratt Avenue;from 2019-02 till 2019-02;1
937855;On or near Wolseley Avenue;from 2019-03 till 2019-03;1
929138;On or near Malmesbury Road;from 2019-05 till 2019-05;1
686332;On or near Courtland Drive;from 2019-01 till 2019-01;1
937864;On or near Lucien Road;from 2019-04 till 2019-04;1
967852;On or near Grove Terrace Mews;from 2019-04 till 2019-04;1
929147;On or near Canterbury Road;from 2019-01 till 2019-01;1
686333;On or near Broadhurst Gardens;from 2019-01 till 2019-01;1
929148;On or near Bishopsford Road;from 2019-01 till 2019-01;1
937873;On or near Ashen Grove;from 2019-01 till 2019-01;1
937875;On or near Sports/recreation Area;from 2019-03 till 2019-03;1
679312;On or near Hatfield Road;from 2019-05 till 2019-05;1
987557;On or near Elmore Road;from 2019-01 till 2019-01;1
967864;On or near Courthope Road;from 2019-04 till 2019-04;1
937887;On or near Kenilworth Avenue;from 2019-04 till 2019-04;1
686334;On or near The Brambles;from 2019-01 till 2019-01;1
937890;On or near Dora Road;from 2019-03 till 2019-03;1
952187;On or near Graham Road;from 2019-04 till 2019-04;1
937898;On or near Leopold Avenue;from 2019-02 till 2019-02;1
987566;On or near Sports/recreation Area;from 2019-05 till 2019-05;1
937910;On or near Atherton Drive;from 2019-02 till 2019-02;1
956974;On or near Orme Court Mews;from 2019-03 till 2019-03;1
937913;On or near Southlands Drive;from 2019-01 till 2019-01;1
587447;On or near Arthur Street;from 2019-02 till 2019-02;1
958050;On or near Sutherland Avenue;from 2019-01 till 2019-01;1
937922;On or near Oakfield Road;from 2019-02 till 2019-02;1
937923;On or near Murfett Close;from 2019-02 till 2019-02;1
937924;On or near Lincoln Avenue;from 2019-04 till 2019-04;1
937927;On or near Gonston Close;from 2019-01 till 2019-01;1
937936;On or near Boddicott Close;from 2019-03 till 2019-03;1
964631;On or near Pembroke Street;from 2019-04 till 2019-04;1
937948;On or near Margin Drive;from 2019-02 till 2019-02;1
937949;On or near Lancaster Gardens;from 2019-01 till 2019-01;1
937950;On or near Lampton House Close;from 2019-02 till 2019-02;1
937951;On or near Deepdale;from 2019-01 till 2019-01;1
938012;On or near Woodville Road;from 2019-05 till 2019-05;1
679315;On or near Devonshire Road;from 2019-04 till 2019-04;1
938056;On or near Thamesgate Close;from 2019-05 till 2019-05;1
938057;On or near Salamander Close;from 2019-04 till 2019-04;1
938061;On or near Locksmeade Road;from 2019-05 till 2019-05;1
938062;On or near Lammas Road;from 2019-03 till 2019-03;1
938063;On or near Lammas Road;from 2019-04 till 2019-04;1
938065;On or near Headway Close;from 2019-03 till 2019-03;1
938067;On or near Fisherman Close;from 2019-05 till 2019-05;1
929192;On or near Westminster Road;from 2019-05 till 2019-05;1
686338;On or near Clayside;from 2019-04 till 2019-04;1
938075;On or near Beaufort Court;from 2019-01 till 2019-01;1
938076;On or near Manston Grove;from 2019-01 till 2019-01;1
972273;On or near St Alban's Road;from 2019-01 till 2019-01;1
938088;On or near Hawkesley Close;from 2019-02 till 2019-02;1
951312;On or near Elruge Close;from 2019-01 till 2019-01;1
679324;On or near Weymouth Drive;from 2019-05 till 2019-05;1
938097;On or near Bonser Road;from 2019-01 till 2019-01;1
938103;On or near Strawberry Hill Station;from 2019-02 till 2019-02;1
929204;On or near Woodend;from 2019-04 till 2019-04;1
938106;On or near Pope's Grove;from 2019-05 till 2019-05;1
938107;On or near Jordans Mews;from 2019-03 till 2019-03;1
938108;On or near Downside;from 2019-01 till 2019-01;1
972286;On or near The Grove;from 2019-05 till 2019-05;1
938109;On or near Alexander Close;from 2019-05 till 2019-05;1
972277;On or near Makepeace Avenue;from 2019-01 till 2019-01;1
938111;On or near Parking Area;from 2019-03 till 2019-03;1
987634;On or near Bicknoller Road;from 2019-03 till 2019-03;1
929210;On or near Longford Gardens;from 2019-04 till 2019-04;1
987654;On or near Chinnery Close;from 2019-01 till 2019-01;1
987648;On or near Irkdale Avenue;from 2019-03 till 2019-03;1
987640;On or near St George's Road;from 2019-04 till 2019-04;1
958059;On or near Egerton Gardens;from 2019-05 till 2019-05;1
929212;On or near Greenhill;from 2019-03 till 2019-03;1
938124;On or near Manor Road;from 2019-05 till 2019-05;1
788458;On or near Caldwell Road;from 2019-02 till 2019-02;1
987651;On or near Goat Lane;from 2019-04 till 2019-04;1
929217;On or near Aultone Way;from 2019-05 till 2019-05;1
972281;On or near Highgate West Hill;from 2019-05 till 2019-05;1
1152339;On or near The Mount;from 2019-01 till 2019-01;1
938139;On or near The Grove;from 2019-02 till 2019-02;1
938140;On or near Teddington Park Road;from 2019-04 till 2019-04;1
978512;On or near Western Road;from 2019-04 till 2019-04;1
938148;On or near Claremont Road;from 2019-04 till 2019-04;1
938151;On or near Blenheim Place;from 2019-02 till 2019-02;1
938153;On or near Orford Gardens;from 2019-01 till 2019-01;1
929223;On or near Sports/recreation Area;from 2019-05 till 2019-05;1
938155;On or near Woodbine Close;from 2019-04 till 2019-04;1
938156;On or near Twining Avenue;from 2019-01 till 2019-01;1
929225;On or near Ridge Road;from 2019-04 till 2019-04;1
923881;On or near Chepstow Villas;from 2019-01 till 2019-01;1
929226;On or near Poplar Road;from 2019-04 till 2019-04;1
938162;On or near Rutland Road;from 2019-05 till 2019-05;1
938167;On or near Lisbon Avenue;from 2019-01 till 2019-01;1
967891;On or near The Old Orchard;from 2019-03 till 2019-03;1
929232;On or near Woodstock Rise;from 2019-01 till 2019-01;1
962135;On or near Nutmeg Close;from 2019-02 till 2019-02;1
938170;On or near Fourth Cross Road;from 2019-03 till 2019-03;1
962138;On or near Lester Avenue;from 2019-03 till 2019-03;1
929235;On or near Tudor Drive;from 2019-04 till 2019-04;1
962151;On or near Damask Crescent;from 2019-05 till 2019-05;1
964692;On or near Richmond Crescent;from 2019-04 till 2019-04;1
938177;On or near Augusta Road;from 2019-04 till 2019-04;1
987694;On or near Browning Road;from 2019-01 till 2019-01;1
929239;On or near Stonecot Hill;from 2019-02 till 2019-02;1
938187;On or near Trafalgar Road;from 2019-02 till 2019-02;1
929243;On or near Nova Mews;from 2019-05 till 2019-05;1
938194;On or near Pope's Avenue;from 2019-05 till 2019-05;1
929244;On or near Nova Mews;from 2019-03 till 2019-03;1
987701;On or near Violet Avenue;from 2019-05 till 2019-05;1
929245;On or near Midway;from 2019-01 till 2019-01;1
938196;On or near Hampton Road;from 2019-02 till 2019-02;1
938202;On or near Windsor Road;from 2019-02 till 2019-02;1
929247;On or near Haslam Avenue;from 2019-04 till 2019-04;1
929248;On or near Hartland Way;from 2019-03 till 2019-03;1
938207;On or near Strathmore Road;from 2019-04 till 2019-04;1
938208;On or near Stanley Road;from 2019-05 till 2019-05;1
987703;On or near Rosemary Avenue;from 2019-02 till 2019-02;1
938214;On or near Royal Road;from 2019-04 till 2019-04;1
972300;On or near Croftdown Road;from 2019-02 till 2019-02;1
987717;On or near Hillside Crescent;from 2019-03 till 2019-03;1
987710;On or near Birkbeck Road;from 2019-03 till 2019-03;1
788471;On or near Little Oxhey Lane;from 2019-02 till 2019-02;1
950986;On or near Sports/recreation Area;from 2019-02 till 2019-02;1
938223;On or near Wellington Road;from 2019-03 till 2019-03;1
938224;On or near Sherwood Road;from 2019-03 till 2019-03;1
987711;On or near Acacia Road;from 2019-01 till 2019-01;1
938228;On or near Park Road;from 2019-05 till 2019-05;1
929257;On or near Sports/recreation Area;from 2019-05 till 2019-05;1
987777;On or near Greenacre Close;from 2019-04 till 2019-04;1
987747;On or near Aragon Close;from 2019-03 till 2019-03;1
987724;On or near Lynn Street;from 2019-05 till 2019-05;1
938232;On or near King's Road;from 2019-02 till 2019-02;1
987723;On or near Walton Street;from 2019-05 till 2019-05;1
972328;On or near Spaniards End;from 2019-03 till 2019-03;1
962142;On or near Hamilton Road;from 2019-02 till 2019-02;1
788474;On or near Parking Area;from 2019-03 till 2019-03;1
958074;On or near Bedford Road;from 2019-04 till 2019-04;1
987727;On or near Drake Street;from 2019-04 till 2019-04;1
929269;On or near Barrington Road;from 2019-04 till 2019-04;1
929270;On or near Wentworth Close;from 2019-03 till 2019-03;1
938276;On or near Beach Grove;from 2019-03 till 2019-03;1
987738;On or near Spring Court Road;from 2019-03 till 2019-03;1
978431;On or near Curzon Road;from 2019-04 till 2019-04;1
929272;On or near Morden Way;from 2019-02 till 2019-02;1
938290;On or near Court Close Avenue;from 2019-04 till 2019-04;1
972313;On or near Inverforth Close;from 2019-04 till 2019-04;1
987744;On or near High Oaks;from 2019-05 till 2019-05;1
987741;On or near Ridge Crest;from 2019-01 till 2019-01;1
978428;On or near Ellington Road;from 2019-02 till 2019-02;1
938293;On or near Beech Way;from 2019-02 till 2019-02;1
972312;On or near Mansion Gardens;from 2019-03 till 2019-03;1
938296;On or near The Wilderness;from 2019-03 till 2019-03;1
987742;On or near Mount View;from 2019-05 till 2019-05;1
962141;On or near Hilda Road;from 2019-01 till 2019-01;1
938298;On or near Queen's Road;from 2019-04 till 2019-04;1
972311;On or near North End;from 2019-04 till 2019-04;1
929279;On or near Keynsham Road;from 2019-03 till 2019-03;1
938300;On or near Hartland Road;from 2019-04 till 2019-04;1
987750;On or near Albuhera Close;from 2019-05 till 2019-05;1
686354;On or near Forest Lane;from 2019-04 till 2019-04;1
938304;On or near St James's Road;from 2019-05 till 2019-05;1
987749;On or near Strayfield Road;from 2019-05 till 2019-05;1
958068;On or near Connaught Road;from 2019-05 till 2019-05;1
929283;On or near Hexham Road;from 2019-02 till 2019-02;1
938317;On or near Longford Close;from 2019-05 till 2019-05;1
987759;On or near Walmar Close;from 2019-03 till 2019-03;1
788481;On or near Ganton Walk;from 2019-05 till 2019-05;1
793671;On or near Caldecot Way;from 2019-05 till 2019-05;1
958073;On or near Bradley Gardens;from 2019-03 till 2019-03;1
938358;On or near Little Park Drive;from 2019-01 till 2019-01;1
987753;On or near Crescent West;from 2019-01 till 2019-01;1
987755;On or near Bartrams Lane;from 2019-02 till 2019-02;1
929290;On or near Garendon Road;from 2019-01 till 2019-01;1
987774;On or near Musgrave Close;from 2019-05 till 2019-05;1
686355;On or near Forest Avenue;from 2019-03 till 2019-03;1
938411;On or near Tawny Close;from 2019-04 till 2019-04;1
938412;On or near Sycamore Close;from 2019-04 till 2019-04;1
987765;On or near Corbar Close;from 2019-04 till 2019-04;1
929294;On or near Flaxley Road;from 2019-04 till 2019-04;1
958069;On or near College Road;from 2019-03 till 2019-03;1
987763;On or near Douglas Close;from 2019-02 till 2019-02;1
987770;On or near Helena Close;from 2019-04 till 2019-04;1
929298;On or near Sutton Common Road;from 2019-04 till 2019-04;1
929299;On or near St John's Road;from 2019-05 till 2019-05;1
938422;On or near Hayling Avenue;from 2019-05 till 2019-05;1
938423;On or near Harvest Road;from 2019-03 till 2019-03;1
967909;On or near Kingsford Street;from 2019-01 till 2019-01;1
972322;On or near Morland Close;from 2019-03 till 2019-03;1
1144881;On or near Ditton Grange Close;from 2019-03 till 2019-03;1
987808;On or near Hawksmead Close;from 2019-03 till 2019-03;1
987786;On or near Ash Ride;from 2019-01 till 2019-01;1
938429;On or near Charleston Close;from 2019-01 till 2019-01;1
938430;On or near Brookside Close;from 2019-02 till 2019-02;1
938431;On or near Badger Close;from 2019-05 till 2019-05;1
964666;On or near Prison;from 2019-03 till 2019-03;1
788486;On or near Letchworth Close;from 2019-05 till 2019-05;1
967942;On or near Antrim Road;from 2019-04 till 2019-04;1
938440;On or near Rochester Avenue;from 2019-05 till 2019-05;1
929309;On or near Farrier Place;from 2019-05 till 2019-05;1
929310;On or near Fairlands Avenue;from 2019-02 till 2019-02;1
938443;On or near Princes Road;from 2019-01 till 2019-01;1
788488;On or near Bramley Gardens;from 2019-03 till 2019-03;1
978443;On or near Rookfield Close;from 2019-05 till 2019-05;1
978453;On or near Lansdowne Road;from 2019-03 till 2019-03;1
938453;On or near Huntsmans Close;from 2019-05 till 2019-05;1
929316;On or near Chester Close;from 2019-04 till 2019-04;1
987800;On or near Mollison Avenue;from 2019-03 till 2019-03;1
954140;On or near Conference/exhibition Centre;from 2019-03 till 2019-03;1
972339;On or near Windmill Hill;from 2019-02 till 2019-02;1
962173;On or near Pedestrian Subway;from 2019-04 till 2019-04;1
788491;On or near Fleetwood Way;from 2019-03 till 2019-03;1
978471;On or near Parking Area;from 2019-05 till 2019-05;1
978456;On or near Etheldene Avenue;from 2019-03 till 2019-03;1
958078;On or near Argyle Road;from 2019-04 till 2019-04;1
929325;On or near Oldfields Road;from 2019-05 till 2019-05;1
938508;On or near Stanwell Road;from 2019-02 till 2019-02;1
938510;On or near Park/open Space;from 2019-01 till 2019-01;1
967928;On or near Steele's Road;from 2019-02 till 2019-02;1
929330;On or near Sandiford Road;from 2019-05 till 2019-05;1
689033;On or near Little Gregories Lane;from 2019-05 till 2019-05;1
987831;On or near Lackmore Road;from 2019-04 till 2019-04;1
929331;On or near Molesey Drive;from 2019-03 till 2019-03;1
972344;On or near Heysham Lane;from 2019-02 till 2019-02;1
964674;On or near Westbourne Road;from 2019-04 till 2019-04;1
788493;On or near Oxhey Ridge Close;from 2019-02 till 2019-02;1
